date,p_usdt,v_usdt,r_usdt,dev_usdt,vc_usdt,p_usdc,v_usdc,r_usdc,dev_usdc,vc_usdc,r_btc,t
2020-07-31,1.0001410245895386,31216575237,-0.0017202548932700715,0.00014102458953857422,0.03492358404203238,1.0064829587936401,352387844,0.006646051268929238,0.006482958793640137,0.05744522923183552,0.01892242337372686,30
2020-08-01,0.9970129728317261,36596724667,-0.0031325118841301893,0.0029870271682739258,0.1590095350859429,0.9963759779930115,428788849,-0.01009263948391296,0.0036240220069885254,0.1962322057129619,0.03779203373214687,31
2020-08-02,0.9978510141372681,43620863810,0.0008401989913262654,0.0021489858627319336,0.1755768172192136,0.9973639845848083,481496070,0.000991108861955815,0.0026360154151916504,0.11593346492324566,-0.061911857122825646,32
2020-08-03,1.0014139413833618,29956228167,0.003564240955808833,0.0014139413833618164,-0.3757983085533944,1.0000510215759277,370719446,0.002690516095812663,5.1021575927734375e-05,-0.2614525029174486,0.017286053356239672,33
2020-08-04,1.0003989934921265,32423781475,-0.0010140287941212511,0.00039899349212646484,0.07915489460083625,1.0000499486923218,344445344,-1.072829444001528e-06,4.9948692321777344e-05,-0.07351014154714179,-0.0036037470015529804,34
2020-08-05,1.0030889511108398,33191883907,0.0026852761877947575,0.0030889511108398438,0.02341323570770978,1.0001280307769775,351757028,7.807513680965627e-05,0.00012803077697753906,0.02100525114789025,0.04716003790353572,35
2020-08-06,1.0001749992370605,32564418808,-0.00290920617670397,0.00017499923706054688,-0.01908514070193511,1.000236988067627,338670829,0.00010893740865354307,0.00023698806762695312,-0.037912046145278995,0.002784144331385825,36
2020-08-07,1.0028460025787354,35097319459,0.002666976454503222,0.0028460025787353516,0.07490451416351808,1.0002690553665161,362226389,3.205918722128772e-05,0.0002690553665161133,0.06724077058348137,-0.015251902049187646,37
2020-08-08,1.0001640319824219,25836510740,-0.0026779418503362845,0.000164031982421875,-0.3063361223512716,0.9994279742240906,334134858,-0.0008412086226839736,0.0005720257759094238,-0.08072472238058244,0.013065469924046941,38
2020-08-09,1.0031700134277344,26113895986,0.0030009809978119987,0.003170013427734375,0.01067894938884844,1.0017600059509277,326988690,0.0023306484004076656,0.0017600059509277344,-0.021619094808880742,-0.006684391826167338,39
2020-08-10,1.0010590553283691,36347245628,-0.002106504603553759,0.0010590553283691406,0.3306508415597424,1.0020719766616821,405468663,0.0003113741231620195,0.002071976661682129,0.21511800752472515,0.01718420090459035,40
2020-08-11,1.0036909580230713,39924390806,0.0026256682271915436,0.003690958023071289,0.09386900806160901,1.001999020576477,421389774,-7.280788488813275e-05,0.0019990205764770508,0.038514643677833166,-0.04016111286278769,41
2020-08-12,1.0137909650802612,38419235281,0.010012571929268042,0.01379096508026123,-0.038429182573259085,1.0041979551315308,402384827,0.0021921431068430146,0.004197955131530762,-0.046149322533494005,0.015169300755772669,42
2020-08-13,1.0202100276947021,45360887997,0.006311780522972057,0.02021002769470215,0.16609198292952188,1.005012035369873,453460226,0.0008103486312918537,0.005012035369873047,0.11949864937632305,0.017048853955416797,43
2020-08-14,1.0010240077972412,38417750789,-0.018985031745432982,0.001024007797241211,-0.16613062296672554,0.9996050000190735,404192611,-0.005394594945712737,0.00039499998092651367,-0.11501603694027983,-0.001296361228177031,44
2020-08-15,1.0010319948196411,38681122091,7.978820162458567e-06,0.0010319948196411133,0.006832066841253735,0.9989650249481201,363887509,-0.0006404329944235063,0.0010349750518798828,-0.10504674558337382,0.008193734253123777,45
2020-08-16,1.0018810033798218,35603319606,0.0008477738292116188,0.0018810033798217773,-0.08291279888557318,0.9992660284042358,378056620,0.00030126992360309516,0.0007339715957641602,0.03819919409734541,0.0022817499658520377,46
2020-08-17,1.0001109838485718,43047212745,-0.0017682588179582176,0.00011098384857177734,0.18985860330814405,0.9980220198631287,436462695,-0.0012456978381796626,0.001977980136871338,0.14365893494766266,0.029951760409884235,47
2020-08-18,1.0027199983596802,40873174066,0.0026053281680379348,0.0027199983596801758,-0.051823527126979185,1.0013400316238403,415507652,0.003319073505718634,0.001340031623840332,-0.04920187721813447,-0.02170941475499902,48
2020-08-19,1.0024080276489258,40666046435,-0.00031117286200695455,0.0024080276489257812,-0.005080452700955997,1.0015809535980225,407521488,0.00024057062372580384,0.001580953598022461,-0.01940736791273252,-0.01961788699136637,49
2020-08-20,1.0004090070724487,32746471325,-0.001996209544494826,0.00040900707244873047,-0.21659829387574103,0.9997199773788452,351261530,-0.0018597670412854393,0.00028002262115478516,-0.14856261684703306,0.01016132774175868,50
2020-08-21,1.0045490264892578,41215985711,0.004129787488374837,0.0045490264892578125,0.23003097332133693,1.0024340152740479,402846713,0.0027111196916406784,0.0024340152740478516,0.13702507909340708,-0.024361862793125022,51
2020-08-22,1.0009560585021973,32892342495,-0.0035831091708780076,0.0009560585021972656,-0.22558630402730023,0.9999390244483948,336278907,-0.0024920352675207743,6.097555160522461e-05,-0.18061522883120956,0.007676821280393403,52
2020-08-23,1.0023449659347534,29187550605,0.0013866190234546301,0.002344965934753418,-0.11949761055101199,0.9994680285453796,299959710,-0.00047113559094641097,0.0005319714546203613,-0.1142927303570313,-0.0014543864269716935,53
2020-08-24,1.0019760131835938,31794835157,-0.0003681573552048801,0.00197601318359375,0.08556159093084792,1.0006300210952759,315086650,0.001161935716939777,0.0006300210952758789,0.04919951472617213,0.009364458635234827,54
2020-08-25,1.002364993095398,42567672036,0.00038813746310528826,0.0023649930953979492,0.2917912326429342,1.0017069578170776,336440006,0.0010756799050169463,0.0017069578170776367,0.06557216456470466,-0.035306004408532356,55
2020-08-26,1.0018529891967773,37126595563,-0.0005109263705668087,0.0018529891967773438,-0.1367615184642686,1.0013920068740845,307466693,-0.00031446368965314813,0.0013920068740844727,-0.09005307899514907,0.010696334763965401,56
2020-08-27,1.0022059679031372,38341362890,0.00035226379818769873,0.002205967903137207,0.03219571012843087,1.0012890100479126,319885737,-0.00010285894297934147,0.0012890100479125977,0.03959709422055426,-0.014463477673961746,57
2020-08-28,1.0020359754562378,31740187752,-0.00016963266123656013,0.002035975456237793,-0.18894565406303046,1.0017069578170776,330211751,0.00041732263263249416,0.0017069578170776367,0.03177025822208958,0.01916471859560327,58
2020-08-29,1.0028239488601685,31070541135,0.000786063340333478,0.002823948860168457,-0.021323490499543296,1.0026040077209473,321728690,0.0008951205468507305,0.0026040077209472656,-0.026025505638921507,-0.0030920412474540297,59
2020-08-30,1.0011730194091797,36153398644,-0.0016476370479712385,0.0011730194091796875,0.15151081934091168,1.0012550354003906,384070993,-0.001346374665387367,0.001255035400390625,0.1771188003675366,0.017627931208674324,60
2020-08-31,1.0031909942626953,37949635827,0.0020135818859011926,0.0031909942626953125,0.04848894843506816,1.0039089918136597,388657503,0.002647123055267631,0.003908991813659668,0.011871087673282424,-0.0026235581917250007,61
2020-09-01,1.0039570331573486,49809584105,0.0007633108484101567,0.003957033157348633,0.27194750975263143,1.0011860132217407,478155175,-0.0027160610933934107,0.0011860132217407227,0.20723681292307128,0.02449528784504093,62
2020-09-02,1.0018279552459717,52855722597,-0.002122938124782917,0.0018279552459716797,0.059358569013726104,1.0001909732818604,545699500,-0.0009943554148738969,0.00019097328186035156,0.13213314423692527,-0.04759982836281475,63
2020-09-03,1.0054949522018433,57562780194,0.0036536234618582165,0.005494952201843262,0.08531019521641588,1.0030310153961182,569632814,0.0028354760811527564,0.003031015396118164,0.04292350934934034,-0.108024907829682,64
2020-09-04,1.0036859512329102,55525478963,-0.0018007352694522983,0.0036859512329101562,-0.03603418583025727,1.0034589767456055,549725309,0.00042657711491510025,0.0034589767456054688,-0.03557325200284688,0.02568095890557451,65
2020-09-05,1.0001510381698608,78154159842,-0.003528147996643805,0.00015103816986083984,0.3418412885735836,1.0047329664230347,591701985,0.0012687929086386113,0.004732966423034668,0.07358438913369142,-0.03310004713411871,66
2020-09-06,1.0028380155563354,66315625008,0.0026829692287003095,0.0028380155563354492,-0.16425774365730078,1.00108003616333,447289979,-0.0036423478096115494,0.0010800361633300781,-0.279795997538496,0.010834787536525494,67
2020-09-07,1.0005370378494263,59139010478,-0.0022971022972366594,0.0005370378494262695,-0.11453475831017199,1.001541018486023,465106040,0.000460378991586752,0.0015410184860229492,0.03905831572115071,0.008640468391535637,68
2020-09-08,1.0010249614715576,56334310286,0.0004875428609873493,0.0010249614715576172,-0.04858701396812423,1.0034940242767334,437692971,0.0019481020198768057,0.0034940242767333984,-0.060747737476833034,-0.02322390559011147,69
2020-09-09,1.002102017402649,42234198845,0.0010753746979052536,0.0021020174026489258,-0.28807347644314085,1.001889944076538,453341080,-0.0015997739760726128,0.001889944076538086,0.03512709302785895,0.010879835709758444,70
2020-09-10,1.0014569759368896,52111960702,-0.0006438956778311837,0.0014569759368896484,0.2101642024105779,1.0027409791946411,430412791,0.0008490691821130299,0.0027409791946411133,-0.051900050879130986,0.011724294913524443,71
2020-09-11,1.0015170574188232,46009434500,5.999227244192807e-05,0.0015170574188232422,-0.12454802114155533,1.0015109777450562,412149370,-0.001227392194620716,0.0015109777450561523,-0.04335889508377619,0.003638635248421432,72
2020-09-12,1.0013070106506348,43506381696,-0.00020975059398107922,0.0013070106506347656,-0.05593884029590959,1.0017169713974,366444889,0.00020566172028300037,0.0017169713973999023,-0.11753769324629319,0.003958714499077175,73
2020-09-13,0.9992129802703857,46330693824,-0.0020934868479618647,0.0007870197296142578,0.06289704202292712,1.001317024230957,406389837,-0.0003993413717699215,0.0013170242309570312,0.10346474962761297,-0.011404867595945653,74
2020-09-14,1.0012890100479126,49936255991,0.002075509579919102,0.0012890100479125977,0.0749426368845369,1.001939058303833,477277457,0.0006210230417276963,0.0019390583038330078,0.16078510407326543,0.03400365092776386,75
2020-09-15,1.0024869441986084,49718173930,0.0011956768828124634,0.0024869441986083984,-0.004376773000598449,1.0,406597604,-0.001937180757003594,0.0,-0.1602739842353807,0.010812510742824319,76
2020-09-16,1.003443956375122,50682289026,0.0009541826678579213,0.0034439563751220703,0.019205981795398883,0.9979730248451233,425437479,-0.002029032249272161,0.002026975154876709,0.04529399343963964,0.016347532426243053,77
2020-09-17,1.001878023147583,51695424541,-0.001561777671441314,0.0018780231475830078,0.019792756732078053,1.0004290342330933,457241421,0.0024579744734946184,0.0004290342330932617,0.07209352308262901,-0.002364091830582051,78
2020-09-18,0.9995020031929016,47248825663,-0.0023743827156089436,0.0004979968070983887,-0.08994147748615881,0.9996410012245178,442248343,-0.0007880054551917357,0.00035899877548217773,-0.03333993864654641,-0.0004023369137903027,79
2020-09-19,1.0020170211791992,37361830219,0.0025131105718733246,0.0020170211791992188,-0.23477819904577535,1.0013999938964844,372786315,0.0017580780496939976,0.001399993896484375,-0.17086621283663098,0.013590771382837723,80
2020-09-20,1.002653956413269,39841903146,0.0006354511664229168,0.002653956413269043,0.06426960041237946,1.001181960105896,380417648,-0.00021775267775100396,0.001181960105895996,0.020264349418674058,-0.0141678855300922,81
2020-09-21,1.003262996673584,51961935426,0.0006072437626021403,0.0032629966735839844,0.2655922381876909,1.001842975616455,452203611,0.0006600172796320265,0.0018429756164550781,0.17286282235133188,-0.04449331082805089,82
2020-09-22,1.0014439821243286,38413876677,-0.0018147440675433794,0.0014439821243286133,-0.3020926733805722,1.0002599954605103,343552519,-0.0015813177530578672,0.0002599954605102539,-0.2747925515004247,0.0072569445920738825,83
2020-09-23,1.0009230375289917,43424219416,-0.0005203287928509841,0.0009230375289916992,0.12259857040218503,1.0009959936141968,570244649,0.0007355362741065174,0.0009959936141967773,0.5067254838005387,-0.028125828810467837,84
2020-09-24,1.0012680292129517,45065266037,0.0003446141510716459,0.0012680292129516602,0.03709445888345944,1.000223994255066,485569424,-0.0007715287695558524,0.00022399425506591797,-0.16074320515752868,0.04893613643511954,85
2020-09-25,1.0014679431915283,41889632698,0.00019964087328068578,0.0014679431915283203,-0.07307342872681599,1.0003600120544434,454308022,0.00013597809355476304,0.0003600120544433594,-0.06654684181451669,-0.00627888978372976,86
2020-09-26,1.0018320083618164,37079804018,0.00036346546508296616,0.0018320083618164062,-0.12196591136959217,1.0005630254745483,403554372,0.0002029197695201796,0.0005630254745483398,-0.1184642009834626,0.005410230472935921,87
2020-09-27,1.0014859437942505,36832675909,-0.00034549140902546624,0.0014859437942504883,-0.006687071794756115,1.000473976135254,372960063,-8.900319112697308e-05,0.00047397613525390625,-0.07883988535492883,0.0022805831897412406,88
2020-09-28,1.0011210441589355,42448311096,-0.0003644246140639261,0.0011210441589355469,0.141901742735527,1.0001250505447388,394663533,-0.00034882111747521383,0.00012505054473876953,0.05656224250418359,-0.006108227146350323,89
2020-09-29,1.0008540153503418,37215776820,-0.0002667653714354843,0.0008540153503417969,-0.13155434680629027,1.0005509853363037,270605261,0.000425790873046033,0.0005509853363037109,-0.37737242918205705,0.01252558330751577,90
2020-09-30,1.00136399269104,36326500299,0.0005094124113143068,0.001363992691040039,-0.024185268725785827,1.0005639791488647,292596570,1.2986572777574064e-05,0.0005639791488647461,0.0781336085007986,-0.0055619032310387645,91
2020-10-01,1.0006990432739258,44191606929,-0.0006642642410550289,0.0006990432739257812,0.19598737185896292,1.000815987586975,487472949,0.0002518346777030778,0.0008159875869750977,0.5104400336382716,-0.015421675401221661,92
2020-10-02,1.0010490417480469,43341045659,0.00034969283128737447,0.001049041748046875,-0.01943475987074427,1.0004969835281372,465525692,-0.000318794777372418,0.000496983528137207,-0.04606751220708343,-0.004102545378274992,93
2020-10-03,1.0011080503463745,29434211991,5.894502342280073e-05,0.0011080503463745117,-0.38694245173255976,1.0009729862213135,238468460,0.0004756531043133665,0.0009729862213134766,-0.668930229063553,-0.0025226166977002406,94
2020-10-04,1.001358985900879,30365398041,0.0002506264036068625,0.0013589859008789062,0.03114606684456108,1.0003689527511597,241403386,-0.0006036284722087249,0.00036895275115966797,0.012232276680161842,0.011334718114116692,95
2020-10-05,1.0008660554885864,33618477224,-0.0004923826363786561,0.0008660554885864258,0.1017720953913126,1.0004719495773315,360918052,0.0001029535393274441,0.00047194957733154297,0.40218159471669546,0.011532279024733388,96
2020-10-06,1.0004479885101318,43474684779,-0.0004177924856815178,0.00044798851013183594,0.2571029763863053,1.0008829832077026,425031250,0.0004107553631961716,0.0008829832077026367,0.16351176583925775,-0.017659664062251813,97
2020-10-07,1.0007070302963257,34832780084,0.00025889227491762094,0.0007070302963256836,-0.221619909732621,1.000167965888977,374254318,-0.0007146418230670991,0.00016796588897705078,-0.1272271346576974,0.006069812450621233,98
2020-10-08,1.0012520551681519,40437506638,0.000544491532567911,0.0012520551681518555,0.14919883656102262,1.000430941581726,299815037,0.00026289696878443466,0.0004309415817260742,-0.22176981979346014,0.022861384647314218,99
2020-10-09,1.0011800527572632,40570731731,-7.191495844946007e-05,0.0011800527572631836,0.0032891768983582094,1.0007270574569702,327727313,0.00029594452566732545,0.0007270574569702148,0.08901615862368414,0.013537193923190284,100
2020-10-10,1.0008840560913086,41298643279,-0.00029569149839211783,0.0008840560913085938,0.017782735725968557,1.0002909898757935,427180195,-0.00043584573228711514,0.00029098987579345703,0.26502402674704617,0.02074267777372715,101
2020-10-11,1.0007339715957642,36190854082,-0.00014996317354227886,0.0007339715957641602,-0.13202321179807924,1.00075101852417,403861256,0.0004597891044264499,0.0007510185241699219,-0.05613453331814898,0.007744148940002064,102
2020-10-12,1.0013020038604736,45422749776,0.0005674546181144538,0.0013020038604736328,0.2272066386861854,1.0003910064697266,416476986,-0.0003598066042598101,0.0003910064697265625,0.03075981114351322,0.014924866101628098,103
2020-10-13,1.0011110305786133,41852256541,-0.00019074314754730564,0.0011110305786132812,-0.08186736070907413,1.0004299879074097,387594913,3.8965442483514575e-05,0.00042998790740966797,-0.07187044880248299,-0.011267025530866026,104
2020-10-14,1.0010069608688354,42676684541,-0.00010395961708160942,0.0010069608688354492,0.019507026402390097,1.000802993774414,409435371,0.0003727760582982497,0.0008029937744140625,0.05481831108627324,0.000315673400463534,105
2020-10-15,1.0007959604263306,40681227712,-0.00021081040600117666,0.0007959604263305664,-0.04788599115210813,1.0004520416259766,391984913,-0.00035073206145853745,0.0004520416259765625,-0.043555714856842564,0.005744241377636975,106
2020-10-16,1.0010470151901245,42355198410,0.0002508236341892149,0.0010470151901245117,0.04032441185607525,1.000643014907837,395543365,0.00019086877638975754,0.0006430149078369141,0.009037075409810937,-0.01518396829079633,107
2020-10-17,1.0006970167160034,31063236700,-0.0003496935393427372,0.000697016716003418,-0.3100661420495691,1.0004440546035767,333120960,-0.00019885222182206922,0.00044405460357666016,-0.17175475994789047,0.0031726798498982116,108
2020-10-18,1.0007840394973755,29893695719,8.695838629780476e-05,0.0007840394973754883,-0.03837740762860735,1.000430941581726,307862058,-1.310728743747124e-05,0.0004309415817260742,-0.07885384825049402,0.010967693217915127,109
2020-10-19,1.0008529424667358,35567986142,6.884661905083303e-05,0.0008529424667358398,0.17379835495467694,1.0006380081176758,413360977,0.0002069559239524495,0.0006380081176757812,0.2946694285169879,0.02227634146506345,110
2020-10-20,1.000985026359558,43872844120,0.00013196262142169726,0.0009850263595581055,0.20984957611079588,1.0004390478134155,465386778,-0.00019885321689754775,0.00043904781341552734,0.11854759296137628,0.014734826605249336,111
2020-10-21,1.0018340349197388,60904084735,0.0008478135918010956,0.0018340349197387695,0.3280047015781945,0.9999560117721558,604292164,-0.000482940655480382,4.398822784423828e-05,0.2611889557194011,0.07338405430586939,112
2020-10-22,1.0010910034179688,51457694149,-0.0007419464249867815,0.00109100341796875,-0.16854024804983778,0.9999930262565613,576937506,3.701542759941856e-05,6.973743438720703e-06,-0.046323844063993015,0.011027987566796663,113
2020-10-23,1.0006569623947144,45364336403,-0.0004336620168667475,0.0006569623947143555,-0.12603374267749523,1.0003130435943604,437724211,0.00031996837419303226,0.00031304359436035156,-0.27614489534092485,-0.0026529704553783216,114
2020-10-24,1.0009089708328247,38024192721,0.0002518112796170184,0.000908970832824707,-0.1765036468605093,0.9999279975891113,398566286,-0.00038499960962436235,7.200241088867188e-05,-0.09371523364128605,0.01355828284978525,115
2020-10-25,1.0007209777832031,37992408340,-0.0001878399654285284,0.000720977783203125,-0.0008362484617474963,1.000195026397705,402083347,0.0002670123857161169,0.00019502639770507812,0.008785574806823418,-0.0058830252475124915,116
2020-10-26,1.00095796585083,53856600950,0.00023678929079805005,0.0009579658508300781,0.34893861716445396,1.000175952911377,3320438919,-1.906994905042601e-05,0.00017595291137695312,2.111192859715637,0.0033765071930938885,117
2020-10-27,1.0002230405807495,50594554703,-0.0007344915834781679,0.00022304058074951172,-0.06248102046839664,0.9999949932098389,458104673,-0.0001809442361741366,5.0067901611328125e-06,-1.9807545560201778,0.04332755896265355,118
2020-10-28,1.0003399848937988,54295663450,0.00011691140113386005,0.0003399848937988281,0.07060040501408364,1.000082015991211,528512165,8.701943077860337e-05,8.20159912109375e-05,0.14296812135060344,-0.02844584941845549,119
2020-10-29,1.0003490447998047,45899362605,9.05678580881005e-06,0.0003490447998046875,-0.16799313058265075,1.0001460313796997,470459196,6.400809007226908e-05,0.00014603137969970703,-0.1163565925170527,0.012475103458646658,120
2020-10-30,1.0009039640426636,48310061722,0.0005545718153867798,0.0009039640426635742,0.0511886258204071,1.0002650022506714,431217496,0.00011894642562131213,0.0002650022506713867,-0.08709663659294682,0.008052075583308513,121
2020-10-31,1.0002000331878662,42514424089,-0.0007035425293309034,0.00020003318786621094,-0.12779644750926675,1.0002779960632324,373758762,1.2990285709494162e-05,0.0002779960632324219,-0.1430020260024223,0.01716060814063042,122
2020-11-01,1.000378966331482,34361640768,0.00017888135798271434,0.0003789663314819336,-0.21290256043387998,1.0003039836883545,351799541,2.5980065187504742e-05,0.0003039836883544922,-0.06054904032434649,-0.003189593193523672,123
2020-11-02,1.0005229711532593,47077503200,0.00014393990962593132,0.0005229711532592773,0.31485439960464756,1.0002679824829102,441571379,-3.599091265591969e-05,0.00026798248291015625,0.22727815323137612,-0.01367823012311885,124
2020-11-03,1.0005520582199097,45019168827,2.9071440326378495e-05,0.000552058219909668,-0.04470687484816656,0.9999719858169556,442283090,-0.00029596115746733363,2.8014183044433594e-05,0.0016104713587764242,0.02907841515337467,125
2020-11-04,1.0010789632797241,51351488942,0.0005264757253714281,0.001078963279724121,0.13160555890104622,1.0003479719161987,472844826,0.00037592596346150306,0.00034797191619873047,0.06681711906823916,0.013061444695718672,126
2020-11-05,1.0004199743270874,50361326125,-0.0006584954546486312,0.00041997432708740234,-0.019470390171020552,0.9999880194664001,539340014,-0.0003598919933795135,1.1980533599853516e-05,0.1315789245286064,0.09741581080424415,127
2020-11-06,1.0002959966659546,52898738178,-0.00012393329496940595,0.00029599666595458984,0.04915594387936403,1.0001410245895386,591081548,0.00015299525187298426,0.00014102458953857422,0.09160779519582034,-0.0008969303080480761,128
2020-11-07,1.0015759468078613,56226369647,0.001278753439244692,0.0015759468078613281,0.06100637204348758,1.0001009702682495,557991189,-4.004947541085162e-05,0.00010097026824951172,-0.05761081903277311,-0.04817614127429782,129
2020-11-08,1.000846028327942,36518314883,-0.0007290356591285237,0.0008460283279418945,-0.4315719452987981,0.9999570250511169,476614619,-0.00014394104342771945,4.297494888305664e-05,-0.15763493421907074,0.04261566759184631,130
